GOID	TERM
GO:1903818	positive regulation of voltage-gated potassium channel activity
GO:1900912	negative regulation of olefin biosynthetic process
GO:1904398	positive regulation of neuromuscular junction development
GO:0051459	regulation of corticotropin secretion
GO:2000145	regulation of cell motility
GO:0035660	MyD88-dependent toll-like receptor 4 signaling pathway
GO:0038035	ligand-independent adenylate cyclase-activating G protein-coupled receptor signaling pathway
GO:0072094	metanephric renal vesicle induction
GO:1901430	positive regulation of syringal lignin biosynthetic process
GO:0045622	regulation of T-helper cell differentiation
GO:2000825	positive regulation of androgen receptor activity
GO:1903581	regulation of basophil degranulation
GO:0051917	regulation of fibrinolysis
GO:1903719	regulation of I-kappaB phosphorylation
GO:0034167	regulation of toll-like receptor 10 signaling pathway
GO:0052322	positive regulation of phytoalexin biosynthetic process
GO:0010476	gibberellin mediated signaling pathway
GO:0099601	regulation of neurotransmitter receptor activity
GO:1903042	negative regulation of chondrocyte hypertrophy
GO:1900235	negative regulation of Kit signaling pathway
GO:0070247	regulation of natural killer cell apoptotic process
GO:1903437	negative regulation of mitotic cytokinetic process
GO:0150111	regulation of transepithelial transport
GO:0045985	positive regulation of pyrimidine nucleobase metabolic process
GO:1904088	positive regulation of epiboly involved in gastrulation with mouth forming second
GO:1905724	positive regulation of trypanothione biosynthetic process
GO:0071809	regulation of fever generation by regulation of prostaglandin biosynthesis
GO:2001002	positive regulation of xylan catabolic process
GO:0032443	regulation of ergosterol biosynthetic process
GO:1905614	negative regulation of developmental vegetative growth
GO:2000248	negative regulation of establishment or maintenance of neuroblast polarity
GO:0022409	positive regulation of cell-cell adhesion
GO:1902991	regulation of amyloid precursor protein catabolic process
GO:0042489	negative regulation of odontogenesis of dentin-containing tooth
GO:0106058	positive regulation of calcineurin-mediated signaling
GO:0061297	positive regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
GO:1905109	regulation of pulmonary blood vessel remodeling
GO:0042550	photosystem I stabilization
GO:1904356	regulation of telomere maintenance via telomere lengthening
GO:0001938	positive regulation of endothelial cell proliferation
GO:0007263	nitric oxide mediated signal transduction
GO:2000085	negative regulation of mesenchymal to epithelial transition involved in mesonephros morphogenesis
GO:0030193	regulation of blood coagulation
GO:0046010	positive regulation of circadian sleep/wake cycle, non-REM sleep
GO:0050691	regulation of defense response to virus by host
GO:2000074	regulation of type B pancreatic cell development
GO:1900238	regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
GO:0048683	regulation of collateral sprouting of intact axon in response to injury
GO:0062100	positive regulation of programmed necrotic cell death
GO:0006967	positive regulation of antifungal peptide biosynthetic process
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:2000914	positive regulation of galactoglucomannan catabolic process
GO:0062207	regulation of pattern recognition receptor signaling pathway
GO:0046002	positive regulation of preblastoderm mitotic cell cycle
GO:0010574	regulation of vascular endothelial growth factor production
GO:0045346	regulation of MHC class II biosynthetic process
GO:0032656	regulation of interleukin-13 production
GO:1905062	positive regulation of cardioblast proliferation
GO:0003119	regulation of vasoconstriction by neuronal epinephrine
GO:2001208	negative regulation of transcription elongation by RNA polymerase I
GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis
GO:0051127	positive regulation of actin nucleation
GO:2001223	negative regulation of neuron migration
GO:1901645	regulation of synoviocyte proliferation
GO:2000756	regulation of peptidyl-lysine acetylation
GO:1900407	regulation of cellular response to oxidative stress
GO:0034139	regulation of toll-like receptor 3 signaling pathway
GO:2000782	regulation of establishment of cell polarity regulating cell shape
GO:2000109	regulation of macrophage apoptotic process
GO:0045689	negative regulation of antipodal cell differentiation
GO:0090381	regulation of heart induction
GO:0045886	negative regulation of synaptic assembly at neuromuscular junction
GO:1903037	regulation of leukocyte cell-cell adhesion
GO:2001231	regulation of protein localization to prospore membrane
GO:1902460	regulation of mesenchymal stem cell proliferation
GO:0010820	positive regulation of T cell chemotaxis
GO:1900732	regulation of polyketide biosynthetic process
GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction
GO:1905598	negative regulation of low-density lipoprotein receptor activity
GO:0010310	regulation of hydrogen peroxide metabolic process
GO:1902039	negative regulation of seed dormancy process
GO:0090317	negative regulation of intracellular protein transport
GO:1903035	negative regulation of response to wounding
GO:0032088	negative regulation of NF-kappaB transcription factor activity
GO:0075253	positive regulation of uredospore formation
GO:0045856	positive regulation of pole plasm oskar mRNA localization
GO:0141007	siRNA-mediated retrotransposon silencing by heterochromatin formation
GO:0045610	regulation of hemocyte differentiation
GO:1905529	regulation of uracil import across plasma membrane
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle
GO:1902038	positive regulation of hematopoietic stem cell differentiation
GO:1902884	positive regulation of response to oxidative stress
GO:0032011	ARF protein signal transduction
GO:1904792	positive regulation of shelterin complex assembly
GO:0010958	regulation of amino acid import across plasma membrane
GO:0032465	regulation of cytokinesis
GO:0060862	negative regulation of floral organ abscission
GO:2000909	regulation of sterol import
GO:0010725	regulation of primitive erythrocyte differentiation
GO:0000754	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion
GO:1904021	negative regulation of G protein-coupled receptor internalization
GO:0070886	positive regulation of calcineurin-NFAT signaling cascade
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus
GO:0075261	positive regulation of spore-bearing organ development
GO:0010548	regulation of thylakoid membrane disassembly
GO:1900264	positive regulation of DNA-directed DNA polymerase activity
GO:0051964	negative regulation of synapse assembly
GO:2000013	regulation of arginine biosynthetic process via ornithine
GO:1902430	negative regulation of amyloid-beta formation
GO:2001272	positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis
GO:1902646	regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process
GO:0038011	negative regulation of signal transduction by receptor internalization
GO:1904814	regulation of protein localization to chromosome, telomeric region
GO:0045850	positive regulation of nurse cell apoptotic process
GO:0045738	negative regulation of DNA repair
GO:2000206	regulation of ribosomal small subunit export from nucleus
GO:1905290	negative regulation of CAMKK-AMPK signaling cascade
GO:0060410	negative regulation of acetylcholine metabolic process
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway
GO:0051466	positive regulation of corticotropin-releasing hormone secretion
GO:0090276	regulation of peptide hormone secretion
GO:2000078	positive regulation of type B pancreatic cell development
GO:0046014	negative regulation of T cell homeostatic proliferation
GO:2000949	negative regulation of xyloglucan metabolic process
GO:0055023	positive regulation of cardiac muscle tissue growth
GO:2000277	positive regulation of oxidative phosphorylation uncoupler activity
GO:0002877	regulation of acute inflammatory response to non-antigenic stimulus
GO:0070549	siRNA-mediated gene silencing by inhibition of translation
GO:1900655	regulation of diorcinol biosynthetic process
GO:1900431	regulation of filamentous growth of a population of unicellular organisms in response to heat
GO:0030845	phospholipase C-inhibiting G protein-coupled receptor signaling pathway
GO:0098902	regulation of membrane depolarization during action potential
GO:1900066	positive regulation of ethanol catabolic process
GO:0140854	interleukin-19-mediated signaling pathway
GO:0050796	regulation of insulin secretion
GO:0061105	regulation of stomach neuroendocrine cell differentiation
GO:1901858	regulation of mitochondrial DNA metabolic process
GO:0046643	regulation of gamma-delta T cell activation
GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia
