GOID	TERM
GO:1904677	positive regulation of somatic stem cell division
GO:1905406	positive regulation of mitotic cohesin loading
GO:0046607	positive regulation of centrosome cycle
GO:2000953	positive regulation of xyloglucan catabolic process
GO:1904951	positive regulation of establishment of protein localization
GO:0032248	positive regulation of purine nucleoside transport
GO:0060301	positive regulation of cytokine activity
GO:0010701	positive regulation of norepinephrine secretion
GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process
GO:0048582	positive regulation of post-embryonic development
GO:0045224	positive regulation of CD4 production
GO:0051518	positive regulation of bipolar cell growth
GO:0002754	endosomal pattern recognition receptor signaling pathway
GO:0051522	activation of monopolar cell growth
GO:2000294	positive regulation of defecation
GO:1902643	positive regulation of 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process
GO:0060965	negative regulation of miRNA-mediated gene silencing
GO:0002594	positive regulation of antigen processing and presentation via MHC class Ib
GO:0062162	positive regulation of pyocyanine biosynthetic process
GO:0010846	activation of reciprocal meiotic recombination
GO:1904811	positive regulation of dense core granule transport
GO:1900189	positive regulation of cell adhesion involved in single-species biofilm formation
GO:1900928	positive regulation of L-threonine import across plasma membrane
GO:0072041	positive regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis
GO:0002225	positive regulation of antimicrobial peptide production
GO:0014064	positive regulation of serotonin secretion
GO:0010986	positive regulation of lipoprotein particle clearance
GO:0002609	positive regulation of myeloid dendritic cell antigen processing and presentation
GO:0110119	positive regulation of very-low-density lipoprotein particle clearance
GO:0075228	positive regulation of encysted zoospore germination
GO:0061870	positive regulation of hepatic stellate cell migration
GO:0045693	positive regulation of embryo sac central cell differentiation
GO:1901800	positive regulation of proteasomal protein catabolic process
GO:0032877	positive regulation of DNA endoreduplication
GO:0061173	positive regulation of establishment of bipolar cell polarity
GO:0071624	positive regulation of granulocyte chemotaxis
GO:1903899	positive regulation of PERK-mediated unfolded protein response
GO:0090108	positive regulation of high-density lipoprotein particle assembly
GO:1903518	positive regulation of single strand break repair
GO:0055025	positive regulation of cardiac muscle tissue development
GO:2000406	positive regulation of T cell migration
GO:2000591	positive regulation of metanephric mesenchymal cell migration
GO:0031334	positive regulation of protein-containing complex assembly
GO:1903068	positive regulation of protein localization to cell tip
GO:1905650	positive regulation of shell calcification
GO:1901610	positive regulation of vesicle transport along microtubule
GO:1904906	positive regulation of endothelial cell-matrix adhesion via fibronectin
GO:0090193	positive regulation of glomerulus development
GO:0040017	positive regulation of locomotion
GO:2000729	positive regulation of mesenchymal cell proliferation involved in ureter development
GO:0045935	positive regulation of nucleobase-containing compound metabolic process
GO:0016239	positive regulation of macroautophagy
GO:0032749	positive regulation of interleukin-25 production
GO:0090208	positive regulation of triglyceride metabolic process
GO:1900946	positive regulation of isoprene metabolic process
GO:1902046	positive regulation of Fas signaling pathway
GO:1903896	positive regulation of IRE1-mediated unfolded protein response
GO:1903435	positive regulation of constitutive secretory pathway
GO:0031656	positive regulation of heat dissipation
GO:0051984	positive regulation of chromosome segregation
GO:0001080	nitrogen catabolite activation of transcription from RNA polymerase II promoter
GO:0002848	positive regulation of T cell tolerance induction to tumor cell
GO:1903852	positive regulation of cristae formation
GO:0010914	positive regulation of sterigmatocystin biosynthetic process
GO:1904340	positive regulation of dopaminergic neuron differentiation
GO:2000210	positive regulation of anoikis
GO:0110032	positive regulation of G2/MI transition of meiotic cell cycle
GO:1904999	positive regulation of leukocyte adhesion to arterial endothelial cell
GO:2001158	positive regulation of proline catabolic process to glutamate
GO:0061586	positive regulation of transcription by transcription factor localization
GO:2000965	positive regulation of cellooligosaccharide catabolic process
GO:1904034	positive regulation of t-SNARE clustering
GO:1903661	positive regulation of complement-dependent cytotoxicity
GO:0002804	positive regulation of antifungal peptide production
GO:0110164	positive regulation of mitotic spindle elongation (spindle phase three)
GO:0038176	positive regulation of SREBP signaling pathway in response to decreased oxygen levels
GO:1905941	positive regulation of gonad development
GO:0045612	positive regulation of hemocyte differentiation
GO:0070455	positive regulation of heme biosynthetic process
GO:1903055	positive regulation of extracellular matrix organization
GO:0010661	positive regulation of muscle cell apoptotic process
GO:2000424	positive regulation of eosinophil chemotaxis
GO:0014810	positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO:2000457	positive regulation of T-helper 17 cell extravasation
GO:1903955	positive regulation of protein targeting to mitochondrion
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway
GO:0071864	positive regulation of cell proliferation in bone marrow
GO:1903235	positive regulation of calcium ion-dependent exocytosis of neurotransmitter
GO:0003066	positive regulation of heart rate by norepinephrine
GO:1903905	positive regulation of establishment of T cell polarity
GO:0032741	positive regulation of interleukin-18 production
GO:0035491	positive regulation of leukotriene production involved in inflammatory response
GO:1903818	positive regulation of voltage-gated potassium channel activity
GO:0044619	positive regulation of relaxation of uterine smooth muscle in another organism
GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway
GO:1904398	positive regulation of neuromuscular junction development
GO:0035660	MyD88-dependent toll-like receptor 4 signaling pathway
GO:0072094	metanephric renal vesicle induction
GO:1901430	positive regulation of syringal lignin biosynthetic process
GO:1905776	positive regulation of DNA helicase activity
GO:1900249	positive regulation of cytoplasmic translational elongation
GO:1903036	positive regulation of response to wounding
GO:0052322	positive regulation of phytoalexin biosynthetic process
GO:0048379	positive regulation of lateral mesodermal cell fate specification
GO:0075055	positive regulation of penetration peg formation
GO:0050853	B cell receptor signaling pathway
GO:0045805	positive regulation of eclosion
GO:2000497	positive regulation of cell proliferation involved in compound eye morphogenesis
GO:0033249	positive regulation of penicillin catabolic process
GO:0032758	positive regulation of interleukin-9 production
GO:1903945	positive regulation of hepatocyte apoptotic process
GO:1904496	positive regulation of substance P secretion, neurotransmission
GO:0030712	negative regulation of border follicle cell delamination
GO:0007221	positive regulation of transcription of Notch receptor target
GO:0060787	positive regulation of posterior neural plate formation by fibroblast growth factor receptor signaling pathway
GO:1904088	positive regulation of epiboly involved in gastrulation with mouth forming second
GO:0045985	positive regulation of pyrimidine nucleobase metabolic process
GO:0048697	positive regulation of collateral sprouting in absence of injury
GO:1901021	positive regulation of calcium ion transmembrane transporter activity
GO:1905724	positive regulation of trypanothione biosynthetic process
