GOID	TERM
GO:0061125	negative regulation of positive chemotaxis to cAMP by chlorinated alkylphenone
GO:1902823	negative regulation of late endosome to lysosome transport
GO:1903609	negative regulation of inward rectifier potassium channel activity
GO:0032717	negative regulation of interleukin-8 production
GO:0060457	negative regulation of digestive system process
GO:0045662	negative regulation of myoblast differentiation
GO:0045847	negative regulation of nitrogen utilization
GO:2000195	negative regulation of female gonad development
GO:0060243	negative regulation of cell growth involved in contact inhibition
GO:1900656	negative regulation of diorcinol biosynthetic process
GO:1905949	negative regulation of calcium ion import across plasma membrane
GO:0051892	negative regulation of cardioblast differentiation
GO:1904506	negative regulation of telomere maintenance in response to DNA damage
GO:1902018	negative regulation of cilium assembly
GO:0010700	negative regulation of norepinephrine secretion
GO:1901856	negative regulation of cellular respiration
GO:0099093	calcium export from the mitochondrion
GO:0043377	negative regulation of CD8-positive, alpha-beta T cell differentiation
GO:0043409	negative regulation of MAPK cascade
GO:1904777	negative regulation of protein localization to cell cortex
GO:1903792	negative regulation of monoatomic anion transport
GO:1901525	negative regulation of mitophagy
GO:1902804	negative regulation of synaptic vesicle transport
GO:2000472	negative regulation of hematopoietic stem cell migration
GO:0033245	negative regulation of penicillin metabolic process
GO:0002875	negative regulation of chronic inflammatory response to antigenic stimulus
GO:1904750	negative regulation of protein localization to nucleolus
GO:1900289	negative regulation of coenzyme F420-dependent bicyclic nitroimidazole catabolic process
GO:0090349	negative regulation of cellular organohalogen metabolic process
GO:1904850	negative regulation of establishment of protein localization to telomere
GO:1900053	negative regulation of retinoic acid biosynthetic process
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1903707	negative regulation of hemopoiesis
GO:1904142	negative regulation of carotenoid biosynthetic process
GO:1903467	negative regulation of mitotic DNA replication initiation
GO:0002156	negative regulation of thyroid hormone receptor signaling pathway
GO:0032413	negative regulation of ion transmembrane transporter activity
GO:0060101	negative regulation of phagocytosis, engulfment
GO:0070100	negative regulation of chemokine-mediated signaling pathway
GO:0062001	negative regulation of cardiac endothelial to mesenchymal transition
GO:1905736	negative regulation of L-proline import across plasma membrane
GO:1902607	negative regulation of large conductance calcium-activated potassium channel activity
GO:0106128	negative regulation of store-operated calcium entry
GO:0033624	negative regulation of integrin activation
GO:0042323	negative regulation of circadian sleep/wake cycle, non-REM sleep
GO:1904416	negative regulation of xenophagy
GO:0051280	negative regulation of release of sequestered calcium ion into cytosol
GO:2000528	negative regulation of myeloid dendritic cell chemotaxis
GO:0002841	negative regulation of T cell mediated immune response to tumor cell
GO:1900011	negative regulation of corticotropin-releasing hormone receptor activity
GO:0033239	negative regulation of amine metabolic process
GO:0110111	negative regulation of animal organ morphogenesis
GO:0051048	negative regulation of secretion
GO:0035492	negative regulation of leukotriene production involved in inflammatory response
GO:2000252	negative regulation of feeding behavior
GO:0002677	negative regulation of chronic inflammatory response
GO:0008156	negative regulation of DNA replication
GO:1901646	negative regulation of synoviocyte proliferation
GO:1904691	negative regulation of type B pancreatic cell proliferation
GO:0034176	negative regulation of toll-like receptor 12 signaling pathway
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0002853	negative regulation of T cell mediated cytotoxicity directed against tumor cell target
GO:0001925	negative regulation of B-1 B cell differentiation
GO:1903318	negative regulation of protein maturation
GO:0051137	negative regulation of NK T cell differentiation
GO:1904703	negative regulation of protein localization to adherens junction
GO:0051961	negative regulation of nervous system development
GO:0075221	negative regulation of zoospore encystment on host
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity
GO:2000692	negative regulation of seed maturation
GO:0050689	negative regulation of defense response to virus by host
GO:1904914	negative regulation of establishment of protein-containing complex localization to telomere
GO:0045827	negative regulation of isoprenoid metabolic process
GO:1904336	negative regulation of ductus arteriosus closure
GO:1901918	negative regulation of exoribonuclease activity
GO:0051985	negative regulation of chromosome segregation
GO:0001804	negative regulation of type III hypersensitivity
GO:1901547	negative regulation of synaptic vesicle lumen acidification
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:2000626	negative regulation of miRNA catabolic process
GO:1904193	negative regulation of cholangiocyte apoptotic process
GO:0075292	negative regulation of aplanospore formation
GO:0060965	negative regulation of miRNA-mediated gene silencing
GO:0045653	negative regulation of megakaryocyte differentiation
GO:2000952	negative regulation of xyloglucan catabolic process
GO:1905277	negative regulation of epithelial tube formation
GO:0051209	release of sequestered calcium ion into cytosol
GO:0050819	negative regulation of coagulation
GO:0051622	negative regulation of norepinephrine uptake
GO:0160019	negative regulation of platelet rolling
GO:2000075	negative regulation of cytokinesis, site selection
GO:1904319	negative regulation of smooth muscle contraction involved in micturition
GO:0106119	negative regulation of sterol biosynthetic process
GO:1904709	negative regulation of granulosa cell apoptotic process
GO:1903280	negative regulation of calcium:sodium antiporter activity
GO:0045571	negative regulation of imaginal disc growth
GO:1903060	negative regulation of protein lipidation
GO:1905813	negative regulation of motor neuron axon guidance
GO:1904188	negative regulation of transformation of host cell by virus
GO:0042662	negative regulation of mesodermal cell fate specification
GO:0070345	negative regulation of fat cell proliferation
GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum
GO:0009616	RNAi-mediated antiviral immune response
GO:0051898	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
GO:1904534	negative regulation of telomeric loop disassembly
GO:0120059	negative regulation of small intestinal transit
GO:0032304	negative regulation of icosanoid secretion
GO:1901380	negative regulation of potassium ion transmembrane transport
GO:1900711	negative regulation of tensidol B biosynthetic process
GO:0042985	negative regulation of amyloid precursor protein biosynthetic process
GO:0051926	negative regulation of calcium ion transport
GO:0033685	negative regulation of luteinizing hormone secretion
GO:1903704	negative regulation of siRNA processing
GO:0045863	negative regulation of pteridine metabolic process
GO:1902212	negative regulation of prolactin signaling pathway
GO:0014058	negative regulation of acetylcholine secretion, neurotransmission
GO:0002762	negative regulation of myeloid leukocyte differentiation
GO:0051711	negative regulation of killing of cells of another organism
GO:1905414	negative regulation of dense core granule exocytosis
GO:0042322	negative regulation of circadian sleep/wake cycle, REM sleep
GO:0060258	negative regulation of filamentous growth
GO:0061363	negative regulation of progesterone biosynthesis involved in luteolysis
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0045635	negative regulation of melanocyte differentiation
